SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes,ATP,Oversold_Flag,Below_Safety_Stock_Flag,Reorder_Flag,Sellable_ATP,Sellable_Coverage_Days,Expired_Flag,Expiry_30_Days_Flag,Dead_Stock_Flag
SKU0570,Frozen Product 19,Frozen,A,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH8546,2025-08-01,2025-06-05,2026-07-07,39,370,56,67,2,1,30.02,1.106,12.33,186,66,4,6.87,7.48,2541.79,2.43,13.0,87.86,FEFO,In Stock,-1,2025-07-12,1.07,61.49,,247,0,0,0,247,8.23,0,0,0
SKU0571,Bakery Product 381,Bakery,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH6169,2025-06-25,2025-05-21,2025-07-01,76,123,16,7,2,0,10.09,388.0,12.19,18,8,1,2.2,2.48,270.19,2.46,10.0,88.33,FIFO,Expiring Soon,3,2025-08-14,2.78,79.1,,100,0,0,0,100,9.91,1,0,0
SKU0572,Seafood Product 470,Seafood,B,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH1510,2025-08-02,2025-07-12,2025-08-09,38,147,51,11,0,2,26.0,703.0,5.65,84,32,2,8.78,8.33,1290.57,5.31,13.0,71.56,FEFO,Expiring Soon,1,2025-06-21,-0.29,63.13,,85,0,0,0,85,3.27,1,0,0
SKU0573,Dairy Product 311,Dairy,A,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH6050,2025-04-10,2025-02-24,2025-04-20,152,809,149,94,3,0,55.85,2.16,14.49,592,201,7,3.54,3.46,2862.16,2.07,23.0,92.92,FEFO,Expiring Soon,4,2025-06-11,1.22,75.62,Fragile,566,0,0,1,566,10.13,1,0,0
SKU0574,Fresh Product 450,Fresh Produce,C,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH4541,2025-05-17,2025-04-14,2025-05-24,115,120,3,3,0,1,7.95,198.0,15.09,37,13,3,1.12,1.23,134.05,1.99,5.0,80.0,FEFO,Expiring Soon,3,2025-08-18,2.36,87.69,Seasonal SKU,114,0,0,0,114,14.34,1,0,0
SKU0575,Beverages Product 468,Beverages,A,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH8907,2025-05-03,2025-03-07,2026-06-23,129,1,61,115,1,1,89.01,2.332,16.82,2,624,14,3.16,3.24,4732.77,1.78,28.0,89.75,FIFO,Low Stock,0,2025-08-16,-1.38,77.8,,-175,1,1,1,0,0.0,0,0,0
SKU0576,Frozen Product 448,Frozen,C,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH2609,2025-06-18,2025-04-27,2026-01-20,83,302,8,60,2,1,41.37,1.457,7.3,193,69,3,1.12,1.28,338.27,4.11,11.0,99.08,FIFO,In Stock,0,2025-08-14,-1.37,89.78,,234,0,0,0,234,5.66,0,0,0
SKU0577,Frozen Product 366,Frozen,A,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH1721,2025-09-08,2025-07-27,2026-05-25,1,335,81,71,0,0,47.92,1.11,6.99,512,177,7,7.18,7.09,2404.23,4.29,23.0,86.14,FIFO,Low Stock,-4,2025-07-29,6.92,60.22,,183,0,0,1,183,3.82,0,0,0
SKU0578,Fresh Product 267,Fresh Produce,B,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH4438,2025-04-15,2025-03-26,2025-04-22,147,357,18,58,0,0,42.25,1.0,8.45,453,157,7,2.4,2.31,857.19,3.55,14.0,98.16,FIFO,Low Stock,4,2025-08-16,-3.47,90.84,,281,0,0,1,281,6.65,1,0,0
SKU0579,Pantry Product 396,Pantry,B,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH3580,2025-07-02,2025-06-15,2027-05-03,69,147,64,54,1,1,28.59,833.0,5.14,178,64,4,12.79,13.9,1879.73,5.83,12.0,77.69,FIFO,Low Stock,2,2025-09-08,-8.17,60.6,,29,0,1,1,29,1.01,0,0,0
SKU0580,Pantry Product 53,Pantry,C,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH6218,2025-06-12,2025-05-26,2029-07-11,89,72,49,2,0,1,16.45,425.0,4.38,54,21,2,8.21,8.8,591.23,6.85,3.0,95.17,FIFO,In Stock,0,2025-06-11,-7.59,74.91,,21,0,0,1,21,1.28,0,0,0
SKU0581,Pantry Product 88,Pantry,A,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH9856,2025-04-06,2025-03-09,2028-02-28,156,364,50,35,2,1,21.03,686.0,17.31,69,27,2,10.81,11.98,3935.02,1.73,8.0,77.21,FIFO,In Stock,1,2025-08-24,-0.82,97.47,Seasonal SKU,279,0,0,0,279,13.27,0,0,0
SKU0582,Fresh Product 28,Fresh Produce,B,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH8304,2025-06-01,2025-04-23,2025-06-06,100,483,112,82,5,1,51.08,1.8,9.46,385,130,5,2.13,2.16,1029.9,3.17,16.0,91.53,FEFO,Expiring Soon,0,2025-08-01,5.82,81.27,,289,0,0,1,289,5.66,1,0,0
SKU0583,Dairy Product 389,Dairy,A,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH3159,2025-05-13,2025-05-08,2025-06-07,119,864,152,201,2,2,58.29,1.531,14.82,269,94,3,3.59,3.72,3099.69,2.02,23.0,76.27,FEFO,Expiring Soon,-4,2025-08-28,2.11,72.55,,511,0,0,0,511,8.77,1,0,0
SKU0584,Beverages Product 364,Beverages,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH3354,2025-07-12,2025-05-18,2027-10-13,59,240,71,45,3,1,28.66,868.0,8.37,93,36,2,3.12,3.2,748.75,3.58,14.0,83.81,FEFO,In Stock,0,2025-07-25,6.8,86.59,,124,0,0,0,124,4.33,0,0,0
SKU0585,Beverages Product 341,Beverages,C,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH1495,2025-05-16,2025-05-12,2029-02-07,116,31,6,5,4,1,9.85,217.0,3.15,52,22,3,2.15,2.19,66.77,9.53,3.0,87.45,FEFO,Low Stock,-3,2025-08-26,9.73,92.0,,20,0,1,1,20,2.03,0,0,0
SKU0586,Frozen Product 88,Frozen,C,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH3087,2025-04-08,2025-03-07,2026-03-01,154,10,5,4,1,1,2.06,47.0,4.85,7,5,1,1.09,1.14,10.89,6.18,3.0,77.57,FIFO,In Stock,-3,2025-07-20,3.24,62.99,,1,0,1,1,1,0.49,0,0,0
SKU0587,Household Product 167,Household,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH8552,2025-06-24,2025-05-30,2029-06-19,77,180,42,18,2,1,12.51,394.0,14.39,22,9,1,2.47,2.29,444.11,2.08,7.0,96.55,FEFO,In Stock,3,2025-08-10,9.83,89.83,,120,0,0,0,120,9.59,0,0,0
SKU0588,Pantry Product 499,Pantry,B,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH4411,2025-08-24,2025-07-03,2028-07-21,16,311,31,31,1,0,27.12,648.0,11.47,90,36,2,4.49,4.46,1396.95,2.62,12.0,88.45,FEFO,In Stock,9,2025-07-16,-8.03,63.25,,249,0,0,0,249,9.18,0,0,0
SKU0589,Seafood Product 356,Seafood,B,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH8972,2025-03-24,2025-03-17,2025-03-28,169,144,16,18,0,2,8.98,286.0,16.04,43,16,3,8.44,8.59,1215.04,1.87,4.0,77.7,FEFO,Expiring Soon,3,2025-07-30,-2.23,94.03,,110,0,0,0,110,12.25,1,0,0
SKU0590,Household Product 91,Household,C,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH2781,2025-08-23,2025-07-11,2029-12-30,17,135,40,52,5,0,18.28,410.0,7.39,196,68,7,5.93,6.41,801.2,4.06,5.0,75.13,FEFO,Low Stock,2,2025-07-30,-1.61,70.9,,43,0,1,1,43,2.35,0,0,0
SKU0591,Beverages Product 47,Beverages,A,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH1003,2025-04-14,2025-02-25,2029-11-06,148,362,110,68,2,0,29.86,843.0,12.12,53,23,1,6.77,7.08,2451.83,2.47,12.0,95.47,FIFO,In Stock,-3,2025-06-17,-8.61,87.32,Temperature controlled,184,0,0,0,184,6.16,0,0,0
SKU0592,Meat Product 316,Meat,B,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH6187,2025-07-21,2025-07-02,2025-08-01,50,237,41,39,1,1,29.41,979.0,8.06,447,153,10,8.43,8.68,1997.44,3.72,15.0,95.87,FEFO,Low Stock,-3,2025-07-16,8.43,76.23,,157,0,0,1,157,5.34,1,0,0
SKU0593,Personal Product 46,Personal Care,C,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH7622,2025-04-06,2025-02-11,2029-02-14,156,42,30,12,2,1,20.13,444.0,2.09,157,56,5,4.77,4.43,200.34,14.38,10.0,79.65,FIFO,Low Stock,0,2025-08-03,-8.55,81.29,Temperature controlled,0,0,1,1,0,0.0,0,0,0
SKU0594,Personal Product 1,Personal Care,C,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH1510,2025-08-12,2025-07-28,2028-03-11,28,46,1,10,0,2,5.14,158.0,8.95,85,34,10,15.82,14.36,727.89,3.35,1.0,79.49,FEFO,Low Stock,-4,2025-06-12,1.27,79.62,,35,0,0,1,35,6.81,0,0,0
SKU0595,Pantry Product 365,Pantry,C,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH9931,2025-06-04,2025-05-22,2028-11-11,97,49,10,8,0,1,4.21,100.0,11.64,49,20,7,0.59,0.58,28.7,2.58,3.0,86.1,FIFO,Low Stock,2,2025-07-11,7.49,83.58,Temperature controlled,31,0,0,1,31,7.36,0,0,0
SKU0596,Bakery Product 474,Bakery,B,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH3056,2025-08-01,2025-07-24,2025-08-05,39,402,40,149,1,0,65.66,2.105,6.12,203,72,2,2.7,2.66,1084.07,4.9,17.0,88.52,FIFO,Expiring Soon,4,2025-08-31,-6.13,67.84,,213,0,0,0,213,3.24,1,0,0
SKU0597,Dairy Product 454,Dairy,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH3248,2025-08-06,2025-06-26,2025-08-15,34,65,4,3,1,0,4.04,145.0,16.09,32,12,5,0.8,0.78,52.03,1.86,3.0,71.71,FEFO,Expiring Soon,5,2025-07-13,-6.51,78.28,,58,0,0,0,58,14.36,1,0,0
SKU0598,Beverages Product 477,Beverages,C,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH9346,2025-07-25,2025-06-28,2029-02-09,46,84,17,5,0,0,7.18,216.0,11.7,39,17,3,5.63,6.12,473.0,2.56,3.0,75.91,FEFO,In Stock,-3,2025-07-22,2.23,97.84,,62,0,0,0,62,8.64,0,0,0
SKU0599,Dairy Product 310,Dairy,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH4878,2025-05-05,2025-03-21,2025-06-04,127,275,39,24,0,1,38.0,1.084,7.24,403,137,7,2.13,1.97,584.4,4.15,13.0,77.99,FEFO,Low Stock,-1,2025-07-19,-2.95,71.42,,212,0,0,1,212,5.58,1,0,0
SKU0600,Pantry Product 18,Pantry,B,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH7038,2025-05-09,2025-05-02,2030-04-21,123,93,32,4,3,0,17.58,581.0,5.29,269,93,10,12.85,13.11,1195.4,5.67,5.0,89.28,FEFO,Low Stock,-1,2025-06-13,0.75,64.81,Temperature controlled,57,0,1,1,57,3.24,0,0,0
SKU0601,Personal Product 385,Personal Care,A,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH9574,2025-04-30,2025-03-05,2026-10-07,132,375,31,65,0,1,23.36,723.0,16.05,114,44,3,21.32,22.16,7995.23,1.87,9.0,72.37,FIFO,In Stock,0,2025-08-09,-6.57,94.48,,279,0,0,0,279,11.94,0,0,0
SKU0602,Beverages Product 492,Beverages,B,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH1864,2025-04-14,2025-02-16,2028-01-13,148,166,17,49,2,1,15.8,428.0,10.51,73,26,3,6.06,6.1,1005.69,2.86,9.0,86.94,FEFO,In Stock,-1,2025-07-03,7.44,67.47,,100,0,0,0,100,6.33,0,0,0
SKU0603,Frozen Product 263,Frozen,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH6782,2025-06-17,2025-04-27,2026-03-31,84,147,59,23,0,1,21.31,808.0,6.9,134,49,4,3.05,3.13,447.88,4.35,12.0,71.67,FEFO,In Stock,3,2025-08-03,7.42,76.29,,65,0,0,1,65,3.05,0,0,0
SKU0604,Beverages Product 306,Beverages,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH8752,2025-07-05,2025-05-29,2026-11-07,66,414,24,18,1,2,29.96,787.0,13.82,143,53,3,1.53,1.41,631.39,2.17,7.0,94.3,FIFO,In Stock,-3,2025-06-28,-1.11,75.99,Promotional item,372,0,0,0,372,12.42,0,0,0
SKU0605,Household Product 320,Household,C,S001,PT Segar Makmur,WHSBY,Surabaya - Sidoarjo,BATCH3077,2025-05-08,2025-04-06,2026-10-23,124,17,1,4,1,0,2.15,73.0,7.91,7,3,2,4.39,4.08,74.62,3.79,2.0,78.65,FIFO,In Stock,4,2025-08-05,7.36,66.11,,12,0,0,0,12,5.58,0,0,0
SKU0606,Pantry Product 141,Pantry,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH3860,2025-08-12,2025-06-15,2029-12-30,28,57,7,13,1,0,5.98,137.0,9.53,13,7,1,13.84,12.54,788.94,3.15,5.0,98.74,FIFO,In Stock,0,2025-06-17,8.17,74.57,,37,0,0,0,37,6.19,0,0,0
SKU0607,Household Product 134,Household,C,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH1542,2025-07-25,2025-07-04,2029-07-09,46,210,13,53,1,1,19.01,677.0,11.05,62,24,2,0.83,0.82,175.33,2.72,7.0,90.05,FIFO,In Stock,2,2025-08-22,5.27,88.37,,144,0,0,0,144,7.57,0,0,0
SKU0608,Household Product 429,Household,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH8211,2025-06-03,2025-04-18,2027-10-03,98,58,8,23,4,0,10.04,383.0,5.78,47,17,3,5.58,5.9,323.38,5.19,4.0,98.95,FIFO,In Stock,-2,2025-08-14,6.55,91.91,,27,0,0,1,27,2.69,0,0,0
SKU0609,Household Product 28,Household,B,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH8602,2025-08-27,2025-08-02,2027-08-05,13,146,38,1,0,0,18.63,628.0,7.84,32,13,1,10.61,11.08,1548.64,3.83,6.0,85.62,FEFO,In Stock,1,2025-08-02,-1.64,97.04,,107,0,0,0,107,5.74,0,0,0
SKU0610,Personal Product 473,Personal Care,A,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH7390,2025-06-04,2025-05-05,2030-04-03,97,209,35,9,2,0,23.67,650.0,8.83,110,39,3,22.1,24.62,4619.03,3.4,12.0,80.39,FEFO,In Stock,2,2025-08-22,7.65,63.76,,165,0,0,0,165,6.97,0,0,0
SKU0611,Bakery Product 148,Bakery,B,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH9687,2025-03-20,2025-02-05,2025-03-24,173,437,193,157,0,1,58.22,1.318,7.51,90,32,1,2.0,2.29,874.13,4.0,21.0,79.76,FIFO,Expiring Soon,0,2025-08-28,-6.53,76.59,,87,0,0,1,87,1.49,1,0,0
SKU0612,Pantry Product 490,Pantry,A,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH6488,2025-03-27,2025-03-10,2027-10-06,166,356,25,15,2,2,28.81,619.0,12.36,45,16,1,8.27,9.24,2945.54,2.43,14.0,89.85,FEFO,In Stock,0,2025-08-28,-2.12,70.0,,316,0,0,0,316,10.97,0,0,0
SKU0613,Pantry Product 237,Pantry,A,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH6528,2025-07-22,2025-06-09,2029-06-20,49,189,5,92,0,1,24.68,760.0,7.66,78,29,2,13.89,14.94,2625.44,3.92,12.0,86.33,FIFO,In Stock,-6,2025-07-31,-4.02,90.56,,92,0,0,0,92,3.73,0,0,0
SKU0614,Beverages Product 426,Beverages,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH9605,2025-05-27,2025-05-21,2026-12-13,105,278,2,19,1,1,20.31,572.0,13.69,97,36,3,7.7,8.83,2139.65,2.19,6.0,87.16,FEFO,In Stock,0,2025-07-27,-1.38,91.22,,257,0,0,0,257,12.65,0,0,0
SKU0615,Meat Product 99,Meat,C,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH1931,2025-04-04,2025-02-03,2025-04-11,158,50,27,0,0,0,13.64,363.0,3.67,106,38,5,2.55,2.72,127.27,8.18,8.0,82.15,FIFO,Low Stock,0,2025-06-25,-6.6,85.27,,23,0,1,1,23,1.69,1,0,0
SKU0616,Beverages Product 62,Beverages,B,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH4027,2025-08-07,2025-06-11,2028-09-14,33,190,22,32,0,2,12.72,339.0,14.94,102,38,5,5.79,6.12,1099.25,2.01,5.0,97.96,FIFO,In Stock,2,2025-06-12,-7.58,97.66,,136,0,0,0,136,10.69,0,0,0
SKU0617,Meat Product 339,Meat,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH6298,2025-07-01,2025-06-15,2025-07-19,70,15,5,3,0,0,3.31,80.0,4.53,13,6,2,2.85,2.58,42.78,6.62,2.0,85.92,FIFO,Expiring Soon,-2,2025-08-31,4.77,82.85,,7,0,0,1,7,2.11,1,0,0
SKU0618,Fresh Product 199,Fresh Produce,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH3915,2025-07-05,2025-06-07,2025-07-12,66,426,92,61,1,0,36.6,1.119,11.64,118,45,2,1.82,2.04,775.32,2.58,14.0,79.55,FIFO,Expiring Soon,-1,2025-07-09,-1.91,64.34,,273,0,0,0,273,7.46,1,0,0
SKU0619,Dairy Product 202,Dairy,C,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH9857,2025-08-13,2025-06-25,2025-08-24,27,382,192,89,2,1,58.36,1.412,6.55,181,64,2,1.5,1.69,574.45,4.58,23.0,73.4,FEFO,Expiring Soon,-2,2025-08-13,-5.31,77.64,,101,0,0,1,101,1.73,1,0,0
SKU0620,Fresh Product 227,Fresh Produce,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH2153,2025-09-01,2025-07-27,2025-09-05,8,72,22,39,2,1,12.42,389.0,5.8,102,40,5,0.8,0.86,57.67,5.18,6.0,75.41,FEFO,Low Stock,-1,2025-07-14,8.55,69.33,Fragile,11,0,1,1,11,0.89,1,0,0
SKU0621,Dairy Product 328,Dairy,B,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH5365,2025-03-23,2025-03-14,2025-04-11,170,324,66,52,0,1,56.52,1.697,5.73,602,206,7,3.66,3.69,1185.61,5.23,22.0,91.38,FEFO,Low Stock,0,2025-07-21,0.8,94.25,,206,0,0,1,206,3.64,1,0,0
SKU0622,Frozen Product 482,Frozen,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH2148,2025-05-21,2025-04-17,2026-02-28,111,421,135,40,3,1,49.87,1.05,8.44,227,77,3,1.25,1.13,525.79,3.55,19.0,93.18,FIFO,In Stock,-4,2025-09-09,7.92,83.87,,246,0,0,0,246,4.93,0,0,0
SKU0623,Beverages Product 400,Beverages,A,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH6880,2025-04-17,2025-03-27,2029-04-17,145,1,120,168,0,2,86.0,2.496,12.73,1,431,10,4.54,4.18,4966.7,2.36,31.0,88.49,FEFO,Low Stock,-1,2025-07-20,-6.79,71.73,Seasonal SKU,-287,1,1,1,0,0.0,0,0,0
SKU0624,Bakery Product 437,Bakery,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH4327,2025-05-15,2025-05-04,2025-05-19,117,39,9,12,2,1,7.28,243.0,5.36,40,18,3,1.11,1.2,43.22,5.6,7.0,93.24,FIFO,Low Stock,-3,2025-07-22,-1.79,77.45,,18,0,0,1,18,2.47,1,0,0
SKU0625,Meat Product 200,Meat,B,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH8175,2025-05-08,2025-03-22,2025-05-15,124,104,16,33,1,1,9.81,360.0,10.6,49,20,3,8.85,10.03,920.15,2.83,4.0,73.18,FIFO,Expiring Soon,0,2025-08-23,-5.6,90.28,Seasonal SKU,55,0,0,0,55,5.61,1,0,0
SKU0626,Beverages Product 304,Beverages,C,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH9856,2025-06-02,2025-04-22,2026-10-09,99,10,10,0,0,1,30.52,645.0,0.33,330,116,7,7.49,7.48,74.94,91.56,12.0,83.44,FEFO,Low Stock,0,2025-07-08,4.59,88.83,,0,0,1,1,0,0.0,0,0,0
SKU0627,Household Product 231,Household,A,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH6533,2025-06-15,2025-04-26,2026-10-07,86,260,24,22,3,0,13.3,437.0,19.55,88,35,4,16.09,18.47,4184.67,1.53,5.0,87.58,FIFO,In Stock,-1,2025-07-20,-4.39,82.08,Temperature controlled,214,0,0,0,214,16.09,0,0,0
SKU0628,Frozen Product 348,Frozen,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH2180,2025-04-14,2025-04-12,2025-12-09,148,147,35,31,1,0,18.02,448.0,8.16,84,30,3,2.75,3.02,404.81,3.68,8.0,81.93,FIFO,In Stock,-1,2025-07-09,-9.31,70.62,,81,0,0,1,81,4.5,0,0,0
SKU0629,Frozen Product 471,Frozen,A,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH3138,2025-07-09,2025-07-09,2026-07-03,62,444,99,63,0,1,41.11,1.1,10.8,64,23,1,6.49,6.74,2882.94,2.78,19.0,74.77,FIFO,In Stock,-4,2025-06-21,3.34,67.55,Promotional item,282,0,0,0,282,6.86,0,0,0
SKU0630,Household Product 50,Household,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH2047,2025-07-28,2025-06-06,2029-11-19,43,158,32,14,0,2,10.67,272.0,14.81,233,84,14,4.53,4.53,715.57,2.03,6.0,96.23,FIFO,Low Stock,-1,2025-08-26,-2.13,74.24,,112,0,0,1,112,10.5,0,0,0
SKU0631,Household Product 113,Household,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH7586,2025-05-23,2025-05-03,2028-04-12,109,215,57,28,1,0,13.89,314.0,15.48,152,55,7,4.77,5.26,1026.43,1.94,4.0,81.94,FIFO,In Stock,-6,2025-06-14,-2.01,79.56,,130,0,0,1,130,9.36,0,0,0
SKU0632,Dairy Product 429,Dairy,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH6496,2025-04-11,2025-04-07,2025-04-23,151,198,30,22,0,2,15.93,473.0,12.43,27,11,1,2.17,2.24,430.25,2.41,4.0,92.62,FIFO,Expiring Soon,0,2025-08-05,0.76,96.81,Fragile,146,0,0,0,146,9.17,1,0,0
SKU0633,Dairy Product 190,Dairy,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH1666,2025-05-20,2025-05-12,2025-06-03,112,34,2,3,2,3,4.22,97.0,8.06,29,12,4,1.75,1.73,59.34,3.72,1.0,91.93,FIFO,Expiring Soon,-3,2025-06-21,-8.85,94.54,,29,0,0,1,29,6.87,1,0,0
SKU0634,Beverages Product 9,Beverages,A,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH3939,2025-09-08,2025-07-11,2026-09-22,1,396,54,67,0,0,58.79,1.684,6.74,443,149,5,7.1,6.63,2813.03,4.45,18.0,87.76,FIFO,Low Stock,1,2025-06-11,-0.21,60.68,,275,0,0,1,275,4.68,0,0,0
SKU0635,Personal Product 214,Personal Care,B,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH5439,2025-07-19,2025-06-16,2027-05-08,52,82,21,14,1,1,10.79,270.0,7.6,24,13,1,11.51,11.92,943.99,3.95,3.0,81.25,FEFO,In Stock,0,2025-07-19,1.55,85.61,,47,0,0,0,47,4.36,0,0,0
SKU0636,Dairy Product 355,Dairy,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH9190,2025-07-25,2025-06-16,2025-08-23,46,231,2,35,1,0,23.25,640.0,9.94,40,17,1,1.39,1.25,321.76,3.02,9.0,78.4,FIFO,Expiring Soon,0,2025-06-21,1.2,74.98,,194,0,0,0,194,8.34,1,0,0
SKU0637,Seafood Product 215,Seafood,A,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH2925,2025-07-11,2025-06-08,2025-07-17,60,232,39,40,0,0,25.99,796.0,8.93,126,48,3,13.65,15.3,3166.38,3.36,3.0,83.77,FIFO,Expiring Soon,1,2025-06-22,-0.36,71.45,,153,0,0,0,153,5.89,1,0,0
SKU0638,Beverages Product 277,Beverages,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH4409,2025-05-14,2025-04-27,2029-11-16,118,146,105,41,3,0,86.59,1.932,1.69,396,136,3,4.0,4.4,583.3,17.79,29.0,92.35,FIFO,Low Stock,0,2025-08-16,-3.19,92.88,High return rate,0,0,1,1,0,0.0,0,0,0
SKU0639,Beverages Product 496,Beverages,A,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH1706,2025-07-26,2025-07-23,2027-06-18,45,890,215,105,0,2,89.25,2.146,9.97,274,95,2,2.28,2.23,2024.93,3.01,29.0,91.26,FEFO,In Stock,1,2025-08-04,-5.73,79.41,,570,0,0,0,570,6.39,0,0,0
SKU0640,Meat Product 316,Meat,C,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH9804,2025-08-14,2025-08-03,2025-08-20,26,60,16,4,0,0,5.79,190.0,10.36,15,9,1,8.13,9.16,487.71,2.9,1.0,79.41,FIFO,Expiring Soon,-1,2025-09-06,6.56,84.84,,40,0,0,0,40,6.91,1,0,0
SKU0641,Fresh Product 459,Fresh Produce,B,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH6340,2025-04-11,2025-03-16,2025-04-23,151,365,150,72,0,0,55.88,1.998,6.53,169,57,2,2.48,2.43,906.73,4.59,28.0,81.08,FIFO,Expiring Soon,-1,2025-06-15,-7.08,89.43,,143,0,0,1,143,2.56,1,0,0
