SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes
SKU0556,Pantry Product 44,Pantry,B,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH3619,2025-05-02,2025-04-08,2029-10-06,130,231,3,20,1,1,"19,16",568,"12,06",121,44,4,"$5,61","$5,43","$1.296,44","2,49","10,00","77,11%",FEFO,In Stock,4,2025-09-04,"2,53%","82,22%",
SKU0557,Personal Product 290,Personal Care,C,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH1840,2025-08-03,2025-07-08,2027-08-04,37,162,35,41,0,0,"22,27",587,"7,27",37,15,1,"$4,12","$3,71","$667,07","4,12","6,00","78,73%",FEFO,In Stock,-2,2025-08-01,"4,36%","81,29%",
SKU0558,Personal Product 148,Personal Care,C,S003,PT Prima Distribusi,WHJKT,Jakarta - Cengkareng,BATCH1057,2025-08-07,2025-06-29,2027-09-26,33,159,53,15,0,0,"22,50",640,"7,07",172,59,5,"$1,96","$2,25","$310,94","4,25","6,00","86,73%",FEFO,Low Stock,5,2025-09-08,"4,61%","92,55%",
SKU0559,Household Product 279,Household,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH4553,2025-05-06,2025-03-30,2027-09-05,126,81,47,17,2,1,"14,95",499,"5,42",53,23,2,"$5,24","$5,49","$424,14","5,54","8,00","77,71%",FEFO,In Stock,4,2025-07-13,"0,36%","76,72%",
SKU0560,Fresh Product 308,Fresh Produce,C,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH4401,2025-04-22,2025-04-19,2025-04-29,140,217,52,64,0,0,"32,75",1.103,"6,63",52,19,1,"$1,95","$2,17","$423,80","4,53","4,00","74,05%",FIFO,Expiring Soon,-2,2025-08-22,"6,9%","73,69%",Promotional item
SKU0561,Fresh Product 438,Fresh Produce,B,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH6424,2025-04-08,2025-02-09,2025-04-15,154,789,247,244,3,1,"72,36",1.726,"10,90",327,110,3,"$1,60","$1,47","$1.259,32","2,75","24,00","83,80%",FIFO,Expiring Soon,-3,2025-09-03,"-3,58%","92,70%",High return rate
SKU0562,Dairy Product 146,Dairy,C,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH3906,2025-04-16,2025-03-18,2025-05-10,146,111,20,13,2,1,"11,08",374,"10,02",72,28,4,"$1,68","$1,82","$186,49","2,99","4,00","72,08%",FEFO,Expiring Soon,-2,2025-09-05,"-1,76%","75,42%",Promotional item
SKU0563,Seafood Product 460,Seafood,A,S007,PT Bakerindo,WHJKT,Jakarta - Cengkareng,BATCH5797,2025-05-23,2025-04-23,2025-05-27,109,393,79,79,0,1,"26,88",867,"14,62",41,14,1,"$9,03","$8,87","$3.549,81","2,05","9,00","92,10%",FIFO,Expiring Soon,0,2025-08-25,"7,72%","62,76%",
SKU0564,Meat Product 270,Meat,B,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH1953,2025-07-18,2025-07-12,2025-07-29,53,192,0,51,0,2,"19,02",470,"10,09",120,44,4,"$7,43","$7,70","$1.427,39","2,97","9,00","78,19%",FIFO,Expiring Soon,-2,2025-07-10,"-5,23%","83,69%",
SKU0565,Pantry Product 404,Pantry,B,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH5254,2025-04-07,2025-03-05,2028-01-15,155,262,56,57,0,0,"19,86",485,"13,19",96,36,3,"$5,15","$5,37","$1.348,85","2,27","8,00","84,06%",FEFO,In Stock,0,2025-08-24,"-5,75%","61,21%",
SKU0566,Frozen Product 374,Frozen,B,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH4812,2025-07-25,2025-06-10,2026-06-26,46,264,144,50,0,0,"36,75",1.187,"7,18",221,74,4,"$7,44","$6,80","$1.965,03","4,18","14,00","78,05%",FEFO,In Stock,0,2025-08-16,"-5,78%","81,52%",Seasonal SKU
SKU0567,Frozen Product 408,Frozen,C,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH7783,2025-04-05,2025-04-03,2026-01-16,157,97,26,8,0,0,"8,58",286,"11,31",94,34,7,"$2,71","$2,47","$263,03","2,65","9,00","80,19%",FEFO,In Stock,-1,2025-07-27,-3%,"70,99%",
SKU0568,Pantry Product 6,Pantry,A,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH6042,2025-07-06,2025-06-17,2026-11-21,65,180,19,14,0,3,"13,31",426,"13,52",64,24,3,"$11,37","$11,00","$2.046,26","2,22","3,00","80,26%",FEFO,In Stock,-2,2025-09-09,"9,78%","70,36%",Promotional item
SKU0569,Seafood Product 371,Seafood,A,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH4178,2025-09-02,2025-08-12,2025-09-07,7,221,39,9,1,1,"18,63",623,"11,86",89,33,3,"$11,92","$11,19","$2.633,68","2,53","6,00","93,09%",FEFO,Expiring Soon,1,2025-06-15,"9,15%","76,09%",
SKU0570,Frozen Product 19,Frozen,A,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH8546,2025-08-01,2025-06-05,2026-07-07,39,370,56,67,2,1,"30,02",1.106,"12,33",186,66,4,"$6,87","$7,48","$2.541,79","2,43","13,00","87,86%",FEFO,In Stock,-1,2025-07-12,"1,07%","61,49%",
SKU0571,Bakery Product 381,Bakery,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH6169,2025-06-25,2025-05-21,2025-07-01,76,123,16,7,2,0,"10,09",388,"12,19",18,8,1,"$2,20","$2,48","$270,19","2,46","10,00","88,33%",FIFO,Expiring Soon,3,2025-08-14,"2,78%","79,10%",
SKU0572,Seafood Product 470,Seafood,B,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH1510,2025-08-02,2025-07-12,2025-08-09,38,147,51,11,0,2,"26,00",703,"5,65",84,32,2,"$8,78","$8,33","$1.290,57","5,31","13,00","71,56%",FEFO,Expiring Soon,1,2025-06-21,"-0,29%","63,13%",
SKU0573,Dairy Product 311,Dairy,A,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH6050,2025-04-10,2025-02-24,2025-04-20,152,809,149,94,3,0,"55,85",2.160,"14,49",592,201,7,"$3,54","$3,46","$2.862,16","2,07","23,00","92,92%",FEFO,Expiring Soon,4,2025-06-11,"1,22%","75,62%",Fragile
SKU0574,Fresh Product 450,Fresh Produce,C,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH4541,2025-05-17,2025-04-14,2025-05-24,115,120,3,3,0,1,"7,95",198,"15,09",37,13,3,"$1,12","$1,23","$134,05","1,99","5,00","80,00%",FEFO,Expiring Soon,3,2025-08-18,"2,36%","87,69%",Seasonal SKU
SKU0575,Beverages Product 468,Beverages,A,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH8907,2025-05-03,2025-03-07,2026-06-23,129,1,61,115,1,1,"89,01",2.332,"16,82",1.870,624,14,"$3,16","$3,24","$4.732,77","1,78","28,00","89,75%",FIFO,Low Stock,0,2025-08-16,"-1,38%","77,80%",
SKU0576,Frozen Product 448,Frozen,C,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH2609,2025-06-18,2025-04-27,2026-01-20,83,302,8,60,2,1,"41,37",1.457,"7,30",193,69,3,"$1,12","$1,28","$338,27","4,11","11,00","99,08%",FIFO,In Stock,0,2025-08-14,"-1,37%","89,78%",
SKU0577,Frozen Product 366,Frozen,A,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH1721,2025-09-08,2025-07-27,2026-05-25,1,335,81,71,0,0,"47,92",1.110,"6,99",512,177,7,"$7,18","$7,09","$2.404,23","4,29","23,00","86,14%",FIFO,Low Stock,-4,2025-07-29,"6,92%","60,22%",
SKU0578,Fresh Product 267,Fresh Produce,B,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH4438,2025-04-15,2025-03-26,2025-04-22,147,357,18,58,0,0,"42,25",1.000,"8,45",453,157,7,"$2,40","$2,31","$857,19","3,55","14,00","98,16%",FIFO,Low Stock,4,2025-08-16,"-3,47%","90,84%",
SKU0579,Pantry Product 396,Pantry,B,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH3580,2025-07-02,2025-06-15,2027-05-03,69,147,64,54,1,1,"28,59",833,"5,14",178,64,4,"$12,79","$13,90","$1.879,73","5,83","12,00","77,69%",FIFO,Low Stock,2,2025-09-08,"-8,17%","60,60%",
SKU0580,Pantry Product 53,Pantry,C,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH6218,2025-06-12,2025-05-26,2029-07-11,89,72,49,2,0,1,"16,45",425,"4,38",54,21,2,"$8,21","$8,80","$591,23","6,85","3,00","95,17%",FIFO,In Stock,0,2025-06-11,"-7,59%","74,91%",
SKU0581,Pantry Product 88,Pantry,A,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH9856,2025-04-06,2025-03-09,2028-02-28,156,364,50,35,2,1,"21,03",686,"17,31",69,27,2,"$10,81","$11,98","$3.935,02","1,73","8,00","77,21%",FIFO,In Stock,1,2025-08-24,"-0,82%","97,47%",Seasonal SKU
SKU0582,Fresh Product 28,Fresh Produce,B,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH8304,2025-06-01,2025-04-23,2025-06-06,100,483,112,82,5,1,"51,08",1.800,"9,46",385,130,5,"$2,13","$2,16","$1.029,90","3,17","16,00","91,53%",FEFO,Expiring Soon,0,2025-08-01,"5,82%","81,27%",
SKU0583,Dairy Product 389,Dairy,A,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH3159,2025-05-13,2025-05-08,2025-06-07,119,864,152,201,2,2,"58,29",1.531,"14,82",269,94,3,"$3,59","$3,72","$3.099,69","2,02","23,00","76,27%",FEFO,Expiring Soon,-4,2025-08-28,"2,11%","72,55%",
SKU0584,Beverages Product 364,Beverages,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH3354,2025-07-12,2025-05-18,2027-10-13,59,240,71,45,3,1,"28,66",868,"8,37",93,36,2,"$3,12","$3,20","$748,75","3,58","14,00","83,81%",FEFO,In Stock,0,2025-07-25,"6,8%","86,59%",
SKU0585,Beverages Product 341,Beverages,C,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH1495,2025-05-16,2025-05-12,2029-02-07,116,31,6,5,4,1,"9,85",217,"3,15",52,22,3,"$2,15","$2,19","$66,77","9,53","3,00","87,45%",FEFO,Low Stock,-3,2025-08-26,"9,73%","92,00%",
SKU0586,Frozen Product 88,Frozen,C,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH3087,2025-04-08,2025-03-07,2026-03-01,154,10,5,4,1,1,"2,06",47,"4,85",7,5,1,"$1,09","$1,14","$10,89","6,18","3,00","77,57%",FIFO,In Stock,-3,2025-07-20,"3,24%","62,99%",
SKU0587,Household Product 167,Household,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH8552,2025-06-24,2025-05-30,2029-06-19,77,180,42,18,2,1,"12,51",394,"14,39",22,9,1,"$2,47","$2,29","$444,11","2,08","7,00","96,55%",FEFO,In Stock,3,2025-08-10,"9,83%","89,83%",
SKU0588,Pantry Product 499,Pantry,B,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH4411,2025-08-24,2025-07-03,2028-07-21,16,311,31,31,1,0,"27,12",648,"11,47",90,36,2,"$4,49","$4,46","$1.396,95","2,62","12,00","88,45%",FEFO,In Stock,9,2025-07-16,"-8,03%","63,25%",
SKU0589,Seafood Product 356,Seafood,B,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH8972,2025-03-24,2025-03-17,2025-03-28,169,144,16,18,0,2,"8,98",286,"16,04",43,16,3,"$8,44","$8,59","$1.215,04","1,87","4,00","77,70%",FEFO,Expiring Soon,3,2025-07-30,"-2,23%","94,03%",
SKU0590,Household Product 91,Household,C,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH2781,2025-08-23,2025-07-11,2029-12-30,17,135,40,52,5,0,"18,28",410,"7,39",196,68,7,"$5,93","$6,41","$801,20","4,06","5,00","75,13%",FEFO,Low Stock,2,2025-07-30,"-1,61%","70,90%",
SKU0591,Beverages Product 47,Beverages,A,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH1003,2025-04-14,2025-02-25,2029-11-06,148,362,110,68,2,0,"29,86",843,"12,12",53,23,1,"$6,77","$7,08","$2.451,83","2,47","12,00","95,47%",FIFO,In Stock,-3,2025-06-17,"-8,61%","87,32%",Temperature controlled
SKU0592,Meat Product 316,Meat,B,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH6187,2025-07-21,2025-07-02,2025-08-01,50,237,41,39,1,1,"29,41",979,"8,06",447,153,10,"$8,43","$8,68","$1.997,44","3,72","15,00","95,87%",FEFO,Low Stock,-3,2025-07-16,"8,43%","76,23%",
SKU0593,Personal Product 46,Personal Care,C,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH7622,2025-04-06,2025-02-11,2029-02-14,156,42,30,12,2,1,"20,13",444,"2,09",157,56,5,"$4,77","$4,43","$200,34","14,38","10,00","79,65%",FIFO,Low Stock,0,2025-08-03,"-8,55%","81,29%",Temperature controlled
SKU0594,Personal Product 1,Personal Care,C,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH1510,2025-08-12,2025-07-28,2028-03-11,28,46,1,10,0,2,"5,14",158,"8,95",85,34,10,"$15,82","$14,36","$727,89","3,35","1,00","79,49%",FEFO,Low Stock,-4,2025-06-12,"1,27%","79,62%",
SKU0595,Pantry Product 365,Pantry,C,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH9931,2025-06-04,2025-05-22,2028-11-11,97,49,10,8,0,1,"4,21",100,"11,64",49,20,7,"$0,59","$0,58","$28,70","2,58","3,00","86,10%",FIFO,Low Stock,2,2025-07-11,"7,49%","83,58%",Temperature controlled
SKU0596,Bakery Product 474,Bakery,B,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH3056,2025-08-01,2025-07-24,2025-08-05,39,402,40,149,1,0,"65,66",2.105,"6,12",203,72,2,"$2,70","$2,66","$1.084,07","4,90","17,00","88,52%",FIFO,Expiring Soon,4,2025-08-31,"-6,13%","67,84%",
SKU0597,Dairy Product 454,Dairy,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH3248,2025-08-06,2025-06-26,2025-08-15,34,65,4,3,1,0,"4,04",145,"16,09",32,12,5,"$0,80","$0,78","$52,03","1,86","3,00","71,71%",FEFO,Expiring Soon,5,2025-07-13,"-6,51%","78,28%",
SKU0598,Beverages Product 477,Beverages,C,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH9346,2025-07-25,2025-06-28,2029-02-09,46,84,17,5,0,0,"7,18",216,"11,70",39,17,3,"$5,63","$6,12","$473,00","2,56","3,00","75,91%",FEFO,In Stock,-3,2025-07-22,"2,23%","97,84%",
SKU0599,Dairy Product 310,Dairy,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH4878,2025-05-05,2025-03-21,2025-06-04,127,275,39,24,0,1,"38,00",1.084,"7,24",403,137,7,"$2,13","$1,97","$584,40","4,15","13,00","77,99%",FEFO,Low Stock,-1,2025-07-19,"-2,95%","71,42%",
SKU0600,Pantry Product 18,Pantry,B,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH7038,2025-05-09,2025-05-02,2030-04-21,123,93,32,4,3,0,"17,58",581,"5,29",269,93,10,"$12,85","$13,11","$1.195,40","5,67","5,00","89,28%",FEFO,Low Stock,-1,2025-06-13,"0,75%","64,81%",Temperature controlled
SKU0601,Personal Product 385,Personal Care,A,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH9574,2025-04-30,2025-03-05,2026-10-07,132,375,31,65,0,1,"23,36",723,"16,05",114,44,3,"$21,32","$22,16","$7.995,23","1,87","9,00","72,37%",FIFO,In Stock,0,2025-08-09,"-6,57%","94,48%",
SKU0602,Beverages Product 492,Beverages,B,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH1864,2025-04-14,2025-02-16,2028-01-13,148,166,17,49,2,1,"15,80",428,"10,51",73,26,3,"$6,06","$6,10","$1.005,69","2,86","9,00","86,94%",FEFO,In Stock,-1,2025-07-03,"7,44%","67,47%",
SKU0603,Frozen Product 263,Frozen,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH6782,2025-06-17,2025-04-27,2026-03-31,84,147,59,23,0,1,"21,31",808,"6,90",134,49,4,"$3,05","$3,13","$447,88","4,35","12,00","71,67%",FEFO,In Stock,3,2025-08-03,"7,42%","76,29%",
SKU0604,Beverages Product 306,Beverages,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH8752,2025-07-05,2025-05-29,2026-11-07,66,414,24,18,1,2,"29,96",787,"13,82",143,53,3,"$1,53","$1,41","$631,39","2,17","7,00","94,30%",FIFO,In Stock,-3,2025-06-28,"-1,11%","75,99%",Promotional item
SKU0605,Household Product 320,Household,C,S001,PT Segar Makmur,WHSBY,Surabaya - Sidoarjo,BATCH3077,2025-05-08,2025-04-06,2026-10-23,124,17,1,4,1,0,"2,15",73,"7,91",7,3,2,"$4,39","$4,08","$74,62","3,79","2,00","78,65%",FIFO,In Stock,4,2025-08-05,"7,36%","66,11%",
SKU0606,Pantry Product 141,Pantry,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH3860,2025-08-12,2025-06-15,2029-12-30,28,57,7,13,1,0,"5,98",137,"9,53",13,7,1,"$13,84","$12,54","$788,94","3,15","5,00","98,74%",FIFO,In Stock,0,2025-06-17,"8,17%","74,57%",
SKU0607,Household Product 134,Household,C,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH1542,2025-07-25,2025-07-04,2029-07-09,46,210,13,53,1,1,"19,01",677,"11,05",62,24,2,"$0,83","$0,82","$175,33","2,72","7,00","90,05%",FIFO,In Stock,2,2025-08-22,"5,27%","88,37%",
SKU0608,Household Product 429,Household,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH8211,2025-06-03,2025-04-18,2027-10-03,98,58,8,23,4,0,"10,04",383,"5,78",47,17,3,"$5,58","$5,90","$323,38","5,19","4,00","98,95%",FIFO,In Stock,-2,2025-08-14,"6,55%","91,91%",
SKU0609,Household Product 28,Household,B,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH8602,2025-08-27,2025-08-02,2027-08-05,13,146,38,1,0,0,"18,63",628,"7,84",32,13,1,"$10,61","$11,08","$1.548,64","3,83","6,00","85,62%",FEFO,In Stock,1,2025-08-02,"-1,64%","97,04%",
SKU0610,Personal Product 473,Personal Care,A,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH7390,2025-06-04,2025-05-05,2030-04-03,97,209,35,9,2,0,"23,67",650,"8,83",110,39,3,"$22,10","$24,62","$4.619,03","3,40","12,00","80,39%",FEFO,In Stock,2,2025-08-22,"7,65%","63,76%",
SKU0611,Bakery Product 148,Bakery,B,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH9687,2025-03-20,2025-02-05,2025-03-24,173,437,193,157,0,1,"58,22",1.318,"7,51",90,32,1,"$2,00","$2,29","$874,13","4,00","21,00","79,76%",FIFO,Expiring Soon,0,2025-08-28,"-6,53%","76,59%",
SKU0612,Pantry Product 490,Pantry,A,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH6488,2025-03-27,2025-03-10,2027-10-06,166,356,25,15,2,2,"28,81",619,"12,36",45,16,1,"$8,27","$9,24","$2.945,54","2,43","14,00","89,85%",FEFO,In Stock,0,2025-08-28,"-2,12%","70,00%",
SKU0613,Pantry Product 237,Pantry,A,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH6528,2025-07-22,2025-06-09,2029-06-20,49,189,5,92,0,1,"24,68",760,"7,66",78,29,2,"$13,89","$14,94","$2.625,44","3,92","12,00","86,33%",FIFO,In Stock,-6,2025-07-31,"-4,02%","90,56%",
SKU0614,Beverages Product 426,Beverages,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH9605,2025-05-27,2025-05-21,2026-12-13,105,278,2,19,1,1,"20,31",572,"13,69",97,36,3,"$7,70","$8,83","$2.139,65","2,19","6,00","87,16%",FEFO,In Stock,0,2025-07-27,"-1,38%","91,22%",
SKU0615,Meat Product 99,Meat,C,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH1931,2025-04-04,2025-02-03,2025-04-11,158,50,27,0,0,0,"13,64",363,"3,67",106,38,5,"$2,55","$2,72","$127,27","8,18","8,00","82,15%",FIFO,Low Stock,0,2025-06-25,"-6,6%","85,27%",
SKU0616,Beverages Product 62,Beverages,B,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH4027,2025-08-07,2025-06-11,2028-09-14,33,190,22,32,0,2,"12,72",339,"14,94",102,38,5,"$5,79","$6,12","$1.099,25","2,01","5,00","97,96%",FIFO,In Stock,2,2025-06-12,"-7,58%","97,66%",
SKU0617,Meat Product 339,Meat,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH6298,2025-07-01,2025-06-15,2025-07-19,70,15,5,3,0,0,"3,31",80,"4,53",13,6,2,"$2,85","$2,58","$42,78","6,62","2,00","85,92%",FIFO,Expiring Soon,-2,2025-08-31,"4,77%","82,85%",
SKU0618,Fresh Product 199,Fresh Produce,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH3915,2025-07-05,2025-06-07,2025-07-12,66,426,92,61,1,0,"36,60",1.119,"11,64",118,45,2,"$1,82","$2,04","$775,32","2,58","14,00","79,55%",FIFO,Expiring Soon,-1,2025-07-09,"-1,91%","64,34%",
SKU0619,Dairy Product 202,Dairy,C,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH9857,2025-08-13,2025-06-25,2025-08-24,27,382,192,89,2,1,"58,36",1.412,"6,55",181,64,2,"$1,50","$1,69","$574,45","4,58","23,00","73,40%",FEFO,Expiring Soon,-2,2025-08-13,"-5,31%","77,64%",
SKU0620,Fresh Product 227,Fresh Produce,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH2153,2025-09-01,2025-07-27,2025-09-05,8,72,22,39,2,1,"12,42",389,"5,80",102,40,5,"$0,80","$0,86","$57,67","5,18","6,00","75,41%",FEFO,Low Stock,-1,2025-07-14,"8,55%","69,33%",Fragile
SKU0621,Dairy Product 328,Dairy,B,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH5365,2025-03-23,2025-03-14,2025-04-11,170,324,66,52,0,1,"56,52",1.697,"5,73",602,206,7,"$3,66","$3,69","$1.185,61","5,23","22,00","91,38%",FEFO,Low Stock,0,2025-07-21,"0,8%","94,25%",
SKU0622,Frozen Product 482,Frozen,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH2148,2025-05-21,2025-04-17,2026-02-28,111,421,135,40,3,1,"49,87",1.050,"8,44",227,77,3,"$1,25","$1,13","$525,79","3,55","19,00","93,18%",FIFO,In Stock,-4,2025-09-09,"7,92%","83,87%",
SKU0623,Beverages Product 400,Beverages,A,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH6880,2025-04-17,2025-03-27,2029-04-17,145,1,120,168,0,2,"86,00",2.496,"12,73",1.291,431,10,"$4,54","$4,18","$4.966,70","2,36","31,00","88,49%",FEFO,Low Stock,-1,2025-07-20,"-6,79%","71,73%",Seasonal SKU
SKU0624,Bakery Product 437,Bakery,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH4327,2025-05-15,2025-05-04,2025-05-19,117,39,9,12,2,1,"7,28",243,"5,36",40,18,3,"$1,11","$1,20","$43,22","5,60","7,00","93,24%",FIFO,Low Stock,-3,2025-07-22,"-1,79%","77,45%",
SKU0625,Meat Product 200,Meat,B,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH8175,2025-05-08,2025-03-22,2025-05-15,124,104,16,33,1,1,"9,81",360,"10,60",49,20,3,"$8,85","$10,03","$920,15","2,83","4,00","73,18%",FIFO,Expiring Soon,0,2025-08-23,"-5,6%","90,28%",Seasonal SKU
SKU0626,Beverages Product 304,Beverages,C,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH9856,2025-06-02,2025-04-22,2026-10-09,99,10,10,0,0,1,"30,52",645,"0,33",330,116,7,"$7,49","$7,48","$74,94","91,56","12,00","83,44%",FEFO,Low Stock,0,2025-07-08,"4,59%","88,83%",
SKU0627,Household Product 231,Household,A,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH6533,2025-06-15,2025-04-26,2026-10-07,86,260,24,22,3,0,"13,30",437,"19,55",88,35,4,"$16,09","$18,47","$4.184,67","1,53","5,00","87,58%",FIFO,In Stock,-1,2025-07-20,"-4,39%","82,08%",Temperature controlled
SKU0628,Frozen Product 348,Frozen,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH2180,2025-04-14,2025-04-12,2025-12-09,148,147,35,31,1,0,"18,02",448,"8,16",84,30,3,"$2,75","$3,02","$404,81","3,68","8,00","81,93%",FIFO,In Stock,-1,2025-07-09,"-9,31%","70,62%",
SKU0629,Frozen Product 471,Frozen,A,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH3138,2025-07-09,2025-07-09,2026-07-03,62,444,99,63,0,1,"41,11",1.100,"10,80",64,23,1,"$6,49","$6,74","$2.882,94","2,78","19,00","74,77%",FIFO,In Stock,-4,2025-06-21,"3,34%","67,55%",Promotional item
SKU0630,Household Product 50,Household,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH2047,2025-07-28,2025-06-06,2029-11-19,43,158,32,14,0,2,"10,67",272,"14,81",233,84,14,"$4,53","$4,53","$715,57","2,03","6,00","96,23%",FIFO,Low Stock,-1,2025-08-26,"-2,13%","74,24%",
SKU0631,Household Product 113,Household,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH7586,2025-05-23,2025-05-03,2028-04-12,109,215,57,28,1,0,"13,89",314,"15,48",152,55,7,"$4,77","$5,26","$1.026,43","1,94","4,00","81,94%",FIFO,In Stock,-6,2025-06-14,"-2,01%","79,56%",
SKU0632,Dairy Product 429,Dairy,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH6496,2025-04-11,2025-04-07,2025-04-23,151,198,30,22,0,2,"15,93",473,"12,43",27,11,1,"$2,17","$2,24","$430,25","2,41","4,00","92,62%",FIFO,Expiring Soon,0,2025-08-05,"0,76%","96,81%",Fragile
